,millis,ssm,system:index,date
267,1497182400000,30.689850451162865,NASA_USDA_SMAP_SM20170611_20170613,2017-06-11 12:00:00
268,1497441600000,28.33889906048178,NASA_USDA_SMAP_SM20170614_20170616,2017-06-14 12:00:00
269,1497700800000,26.890671451619056,NASA_USDA_SMAP_SM20170617_20170619,2017-06-17 12:00:00
270,1497960000000,27.437733927454932,NASA_USDA_SMAP_SM20170620_20170622,2017-06-20 12:00:00
271,1498219200000,30.054236894537954,NASA_USDA_SMAP_SM20170623_20170625,2017-06-23 12:00:00
272,1498478400000,37.34197614607793,NASA_USDA_SMAP_SM20170626_20170628,2017-06-26 12:00:00
273,1498737600000,29.16391941819904,NASA_USDA_SMAP_SM20170629_20170701,2017-06-29 12:00:00
274,1498996800000,28.98412317241882,NASA_USDA_SMAP_SM20170702_20170704,2017-07-02 12:00:00
275,1499256000000,28.579506370484523,NASA_USDA_SMAP_SM20170705_20170707,2017-07-05 12:00:00
276,1499515200000,41.953726936976075,NASA_USDA_SMAP_SM20170708_20170710,2017-07-08 12:00:00
277,1499774400000,112.33966272137214,NASA_USDA_SMAP_SM20170711_20170713,2017-07-11 12:00:00
278,1500033600000,98.4391471163775,NASA_USDA_SMAP_SM20170714_20170716,2017-07-14 12:00:00
279,1500292800000,158.39714648111632,NASA_USDA_SMAP_SM20170717_20170719,2017-07-17 12:00:00
280,1500552000000,197.27872710016675,NASA_USDA_SMAP_SM20170720_20170722,2017-07-20 12:00:00
281,1500811200000,216.21324712137164,NASA_USDA_SMAP_SM20170723_20170725,2017-07-23 12:00:00
282,1501070400000,201.0463482927518,NASA_USDA_SMAP_SM20170726_20170728,2017-07-26 12:00:00
283,1501329600000,205.45907909106043,NASA_USDA_SMAP_SM20170729_20170731,2017-07-29 12:00:00
284,1501588800000,200.91427387746296,NASA_USDA_SMAP_SM20170801_20170803,2017-08-01 12:00:00
285,1501848000000,169.22972466060156,NASA_USDA_SMAP_SM20170804_20170806,2017-08-04 12:00:00
286,1502107200000,125.40979170818304,NASA_USDA_SMAP_SM20170807_20170809,2017-08-07 12:00:00
287,1502366400000,155.1667564242754,NASA_USDA_SMAP_SM20170810_20170812,2017-08-10 12:00:00
288,1502625600000,179.6578790234197,NASA_USDA_SMAP_SM20170813_20170815,2017-08-13 12:00:00
289,1502884800000,121.2503078648656,NASA_USDA_SMAP_SM20170816_20170818,2017-08-16 12:00:00
290,1503144000000,123.53218450962005,NASA_USDA_SMAP_SM20170819_20170821,2017-08-19 12:00:00
291,1503403200000,128.60276911695482,NASA_USDA_SMAP_SM20170822_20170824,2017-08-22 12:00:00
292,1503662400000,110.42125128282817,NASA_USDA_SMAP_SM20170825_20170827,2017-08-25 12:00:00
293,1503921600000,99.82281158321398,NASA_USDA_SMAP_SM20170828_20170830,2017-08-28 12:00:00
294,1504180800000,87.41054548982301,NASA_USDA_SMAP_SM20170831_20170902,2017-08-31 12:00:00
295,1504440000000,75.58542471287087,NASA_USDA_SMAP_SM20170903_20170905,2017-09-03 12:00:00
296,1504699200000,70.26939820710916,NASA_USDA_SMAP_SM20170906_20170908,2017-09-06 12:00:00
297,1504958400000,100.08537143387508,NASA_USDA_SMAP_SM20170909_20170911,2017-09-09 12:00:00
298,1505217600000,89.39963610621605,NASA_USDA_SMAP_SM20170912_20170914,2017-09-12 12:00:00
299,1505476800000,79.01916781218686,NASA_USDA_SMAP_SM20170915_20170917,2017-09-15 12:00:00
300,1505736000000,66.91563747547374,NASA_USDA_SMAP_SM20170918_20170920,2017-09-18 12:00:00
301,1505995200000,62.752718949772174,NASA_USDA_SMAP_SM20170921_20170923,2017-09-21 12:00:00
302,1506254400000,58.47055593673301,NASA_USDA_SMAP_SM20170924_20170926,2017-09-24 12:00:00
303,1506513600000,64.90279451539722,NASA_USDA_SMAP_SM20170927_20170929,2017-09-27 12:00:00
304,1506772800000,57.84118758660987,NASA_USDA_SMAP_SM20170930_20171002,2017-09-30 12:00:00
305,1507032000000,53.472443969218055,NASA_USDA_SMAP_SM20171003_20171005,2017-10-03 12:00:00
306,1507291200000,49.26933095891679,NASA_USDA_SMAP_SM20171006_20171008,2017-10-06 12:00:00
307,1507550400000,47.214505774632435,NASA_USDA_SMAP_SM20171009_20171011,2017-10-09 12:00:00
308,1507809600000,44.76142169484473,NASA_USDA_SMAP_SM20171012_20171014,2017-10-12 12:00:00
309,1508068800000,42.34822849119519,NASA_USDA_SMAP_SM20171015_20171017,2017-10-15 12:00:00
310,1508328000000,43.40176372525793,NASA_USDA_SMAP_SM20171018_20171020,2017-10-18 12:00:00
311,1508587200000,41.53290326957583,NASA_USDA_SMAP_SM20171021_20171023,2017-10-21 12:00:00
312,1508846400000,39.89373081141514,NASA_USDA_SMAP_SM20171024_20171026,2017-10-24 12:00:00
313,1509105600000,39.29309074357952,NASA_USDA_SMAP_SM20171027_20171029,2017-10-27 12:00:00
314,1509364800000,38.6964425351447,NASA_USDA_SMAP_SM20171030_20171101,2017-10-30 12:00:00
315,1509624000000,38.481843261146636,NASA_USDA_SMAP_SM20171102_20171104,2017-11-02 12:00:00
316,1509883200000,38.88901118633474,NASA_USDA_SMAP_SM20171105_20171107,2017-11-05 12:00:00
317,1510142400000,38.426912332484406,NASA_USDA_SMAP_SM20171108_20171110,2017-11-08 12:00:00
318,1510401600000,37.389027935912566,NASA_USDA_SMAP_SM20171111_20171113,2017-11-11 12:00:00
319,1510660800000,37.45767056232059,NASA_USDA_SMAP_SM20171114_20171116,2017-11-14 12:00:00
320,1510920000000,36.95645419984705,NASA_USDA_SMAP_SM20171117_20171119,2017-11-17 12:00:00
321,1511179200000,36.753161129357125,NASA_USDA_SMAP_SM20171120_20171122,2017-11-20 12:00:00
322,1511438400000,36.36691222322127,NASA_USDA_SMAP_SM20171123_20171125,2017-11-23 12:00:00
323,1511697600000,36.07301658445257,NASA_USDA_SMAP_SM20171126_20171128,2017-11-26 12:00:00
324,1511956800000,36.8893324316961,NASA_USDA_SMAP_SM20171129_20171201,2017-11-29 12:00:00
325,1512216000000,37.69269622328749,NASA_USDA_SMAP_SM20171202_20171204,2017-12-02 12:00:00
326,1512475200000,54.09605022991523,NASA_USDA_SMAP_SM20171205_20171207,2017-12-05 12:00:00
327,1512734400000,43.718305240229114,NASA_USDA_SMAP_SM20171208_20171210,2017-12-08 12:00:00
328,1512993600000,41.673542378843685,NASA_USDA_SMAP_SM20171211_20171213,2017-12-11 12:00:00
329,1513252800000,40.46287469529863,NASA_USDA_SMAP_SM20171214_20171216,2017-12-14 12:00:00
330,1513512000000,47.79193903818629,NASA_USDA_SMAP_SM20171217_20171219,2017-12-17 12:00:00
331,1513771200000,48.05092963092593,NASA_USDA_SMAP_SM20171220_20171222,2017-12-20 12:00:00
332,1514030400000,46.58525338838237,NASA_USDA_SMAP_SM20171223_20171225,2017-12-23 12:00:00
333,1514289600000,44.86665025827232,NASA_USDA_SMAP_SM20171226_20171228,2017-12-26 12:00:00
334,1514548800000,42.57785727636446,NASA_USDA_SMAP_SM20171229_20171231,2017-12-29 12:00:00
335,1514808000000,41.83801688818818,NASA_USDA_SMAP_SM20180101_20180103,2018-01-01 12:00:00
336,1515067200000,40.80111360332228,NASA_USDA_SMAP_SM20180104_20180106,2018-01-04 12:00:00
337,1515326400000,42.127356032535246,NASA_USDA_SMAP_SM20180107_20180109,2018-01-07 12:00:00
338,1515585600000,126.53956859292269,NASA_USDA_SMAP_SM20180110_20180112,2018-01-10 12:00:00
339,1515844800000,80.98339235990231,NASA_USDA_SMAP_SM20180113_20180115,2018-01-13 12:00:00
340,1516104000000,78.04841538490587,NASA_USDA_SMAP_SM20180116_20180118,2018-01-16 12:00:00
341,1516363200000,93.21737704185081,NASA_USDA_SMAP_SM20180119_20180121,2018-01-19 12:00:00
342,1516622400000,88.07027240601593,NASA_USDA_SMAP_SM20180122_20180124,2018-01-22 12:00:00
343,1516881600000,79.41510115120302,NASA_USDA_SMAP_SM20180125_20180127,2018-01-25 12:00:00
344,1517140800000,72.87049600314275,NASA_USDA_SMAP_SM20180128_20180130,2018-01-28 12:00:00
345,1517400000000,66.92959731379797,NASA_USDA_SMAP_SM20180131_20180202,2018-01-31 12:00:00
346,1517659200000,62.33256431591994,NASA_USDA_SMAP_SM20180203_20180205,2018-02-03 12:00:00
347,1517918400000,56.41674998777564,NASA_USDA_SMAP_SM20180206_20180208,2018-02-06 12:00:00
348,1518177600000,51.57638234829482,NASA_USDA_SMAP_SM20180209_20180211,2018-02-09 12:00:00
349,1518436800000,59.251563647550405,NASA_USDA_SMAP_SM20180212_20180214,2018-02-12 12:00:00
350,1518696000000,151.22152839611016,NASA_USDA_SMAP_SM20180215_20180217,2018-02-15 12:00:00
351,1518955200000,152.3443476510491,NASA_USDA_SMAP_SM20180218_20180220,2018-02-18 12:00:00
352,1519214400000,132.81641359640483,NASA_USDA_SMAP_SM20180221_20180223,2018-02-21 12:00:00
353,1519473600000,122.07794894736388,NASA_USDA_SMAP_SM20180224_20180226,2018-02-24 12:00:00
354,1519732800000,127.84813394777149,NASA_USDA_SMAP_SM20180227_20180301,2018-02-27 12:00:00
355,1519992000000,108.77659504644295,NASA_USDA_SMAP_SM20180302_20180304,2018-03-02 12:00:00
356,1520251200000,97.1456340883564,NASA_USDA_SMAP_SM20180305_20180307,2018-03-05 12:00:00
357,1520510400000,86.67154037343795,NASA_USDA_SMAP_SM20180308_20180310,2018-03-08 12:00:00
358,1520769600000,127.26659226232393,NASA_USDA_SMAP_SM20180311_20180313,2018-03-11 12:00:00
359,1521028800000,99.45519868733624,NASA_USDA_SMAP_SM20180314_20180316,2018-03-14 12:00:00
360,1521288000000,96.01951828430498,NASA_USDA_SMAP_SM20180317_20180319,2018-03-17 12:00:00
361,1521547200000,79.71604372063923,NASA_USDA_SMAP_SM20180320_20180322,2018-03-20 12:00:00
362,1521806400000,72.68910074337977,NASA_USDA_SMAP_SM20180323_20180325,2018-03-23 12:00:00
363,1522065600000,67.95049485939346,NASA_USDA_SMAP_SM20180326_20180328,2018-03-26 12:00:00
364,1522324800000,57.92070347715651,NASA_USDA_SMAP_SM20180329_20180331,2018-03-29 12:00:00
365,1522584000000,51.33406317015221,NASA_USDA_SMAP_SM20180401_20180403,2018-04-01 12:00:00
366,1522843200000,45.4610691747508,NASA_USDA_SMAP_SM20180404_20180406,2018-04-04 12:00:00
367,1523102400000,41.44452465171202,NASA_USDA_SMAP_SM20180407_20180409,2018-04-07 12:00:00
368,1523361600000,37.42571521089462,NASA_USDA_SMAP_SM20180410_20180412,2018-04-10 12:00:00
369,1523620800000,35.91099351492966,NASA_USDA_SMAP_SM20180413_20180415,2018-04-13 12:00:00
370,1523880000000,33.832877879914555,NASA_USDA_SMAP_SM20180416_20180418,2018-04-16 12:00:00
371,1524139200000,32.29977367536962,NASA_USDA_SMAP_SM20180419_20180421,2018-04-19 12:00:00
372,1524398400000,30.390577260435293,NASA_USDA_SMAP_SM20180422_20180424,2018-04-22 12:00:00
373,1524657600000,28.932168564450098,NASA_USDA_SMAP_SM20180425_20180427,2018-04-25 12:00:00
374,1524916800000,28.384295558606876,NASA_USDA_SMAP_SM20180428_20180430,2018-04-28 12:00:00
375,1525176000000,42.53419634858694,NASA_USDA_SMAP_SM20180501_20180503,2018-05-01 12:00:00
376,1525435200000,30.12435012733162,NASA_USDA_SMAP_SM20180504_20180506,2018-05-04 12:00:00
377,1525694400000,27.506756688337404,NASA_USDA_SMAP_SM20180507_20180509,2018-05-07 12:00:00
378,1525953600000,26.652997430098974,NASA_USDA_SMAP_SM20180510_20180512,2018-05-10 12:00:00
379,1526212800000,26.63027461707104,NASA_USDA_SMAP_SM20180513_20180515,2018-05-13 12:00:00
380,1526472000000,25.830529481792667,NASA_USDA_SMAP_SM20180516_20180518,2018-05-16 12:00:00
381,1526731200000,25.568847200555144,NASA_USDA_SMAP_SM20180519_20180521,2018-05-19 12:00:00
382,1526990400000,25.308064203298397,NASA_USDA_SMAP_SM20180522_20180524,2018-05-22 12:00:00
383,1527249600000,25.069513508923276,NASA_USDA_SMAP_SM20180525_20180527,2018-05-25 12:00:00
384,1527508800000,24.950246009761898,NASA_USDA_SMAP_SM20180528_20180530,2018-05-28 12:00:00
385,1527768000000,24.475386274944228,NASA_USDA_SMAP_SM20180531_20180602,2018-05-31 12:00:00
386,1528027200000,24.09983743210809,NASA_USDA_SMAP_SM20180603_20180605,2018-06-03 12:00:00
387,1528286400000,23.994952484730607,NASA_USDA_SMAP_SM20180606_20180608,2018-06-06 12:00:00
388,1528545600000,23.982755071340254,NASA_USDA_SMAP_SM20180609_20180611,2018-06-09 12:00:00
389,1528804800000,23.84704457645236,NASA_USDA_SMAP_SM20180612_20180614,2018-06-12 12:00:00
390,1529064000000,56.80142560292723,NASA_USDA_SMAP_SM20180615_20180617,2018-06-15 12:00:00
391,1529323200000,33.92638346601556,NASA_USDA_SMAP_SM20180618_20180620,2018-06-18 12:00:00
392,1529582400000,25.716388486400106,NASA_USDA_SMAP_SM20180621_20180623,2018-06-21 12:00:00
393,1529841600000,24.60572611082685,NASA_USDA_SMAP_SM20180624_20180626,2018-06-24 12:00:00
394,1530100800000,24.00261166856998,NASA_USDA_SMAP_SM20180627_20180629,2018-06-27 12:00:00
395,1530360000000,24.053537772983915,NASA_USDA_SMAP_SM20180630_20180702,2018-06-30 12:00:00
396,1530619200000,25.15961513410278,NASA_USDA_SMAP_SM20180703_20180705,2018-07-03 12:00:00
397,1530878400000,29.724175854512524,NASA_USDA_SMAP_SM20180706_20180708,2018-07-06 12:00:00
398,1531137600000,83.75008005819,NASA_USDA_SMAP_SM20180709_20180711,2018-07-09 12:00:00
399,1531396800000,194.01491432119198,NASA_USDA_SMAP_SM20180712_20180714,2018-07-12 12:00:00
400,1531656000000,179.62427480364852,NASA_USDA_SMAP_SM20180715_20180717,2018-07-15 12:00:00
401,1531915200000,133.53414562399016,NASA_USDA_SMAP_SM20180718_20180720,2018-07-18 12:00:00
402,1532174400000,110.07920900924795,NASA_USDA_SMAP_SM20180721_20180723,2018-07-21 12:00:00
403,1532433600000,87.67277435102336,NASA_USDA_SMAP_SM20180724_20180726,2018-07-24 12:00:00
404,1532692800000,87.83033412283037,NASA_USDA_SMAP_SM20180727_20180729,2018-07-27 12:00:00
405,1532952000000,105.06425918073892,NASA_USDA_SMAP_SM20180730_20180801,2018-07-30 12:00:00
406,1533211200000,99.33275554344345,NASA_USDA_SMAP_SM20180802_20180804,2018-08-02 12:00:00
407,1533470400000,76.0750743191168,NASA_USDA_SMAP_SM20180805_20180807,2018-08-05 12:00:00
408,1533729600000,100.8414080646324,NASA_USDA_SMAP_SM20180808_20180810,2018-08-08 12:00:00
409,1533988800000,111.70633153890634,NASA_USDA_SMAP_SM20180811_20180813,2018-08-11 12:00:00
410,1534248000000,99.5393714942578,NASA_USDA_SMAP_SM20180814_20180816,2018-08-14 12:00:00
411,1534507200000,96.30571945792347,NASA_USDA_SMAP_SM20180817_20180819,2018-08-17 12:00:00
412,1534766400000,107.5137487462493,NASA_USDA_SMAP_SM20180820_20180822,2018-08-20 12:00:00
413,1535025600000,132.3690756331941,NASA_USDA_SMAP_SM20180823_20180825,2018-08-23 12:00:00
414,1535284800000,112.5715867813093,NASA_USDA_SMAP_SM20180826_20180828,2018-08-26 12:00:00
415,1535544000000,85.11418014739861,NASA_USDA_SMAP_SM20180829_20180831,2018-08-29 12:00:00
416,1535803200000,118.34025568372489,NASA_USDA_SMAP_SM20180901_20180903,2018-09-01 12:00:00
417,1536062400000,96.75976870696792,NASA_USDA_SMAP_SM20180904_20180906,2018-09-04 12:00:00
418,1536321600000,78.39082172827945,NASA_USDA_SMAP_SM20180907_20180909,2018-09-07 12:00:00
419,1536580800000,64.94300207849936,NASA_USDA_SMAP_SM20180910_20180912,2018-09-10 12:00:00
420,1536840000000,54.79697548243988,NASA_USDA_SMAP_SM20180913_20180915,2018-09-13 12:00:00
421,1537099200000,48.547964605939484,NASA_USDA_SMAP_SM20180916_20180918,2018-09-16 12:00:00
422,1537358400000,76.46592977058818,NASA_USDA_SMAP_SM20180919_20180921,2018-09-19 12:00:00
423,1537617600000,55.45936885889898,NASA_USDA_SMAP_SM20180922_20180924,2018-09-22 12:00:00
424,1537876800000,48.737854457548,NASA_USDA_SMAP_SM20180925_20180927,2018-09-25 12:00:00
425,1538136000000,42.17516387798793,NASA_USDA_SMAP_SM20180928_20180930,2018-09-28 12:00:00
426,1538395200000,146.5399697536299,NASA_USDA_SMAP_SM20181001_20181003,2018-10-01 12:00:00
427,1538654400000,107.58555189065608,NASA_USDA_SMAP_SM20181004_20181006,2018-10-04 12:00:00
428,1538913600000,179.92677515584512,NASA_USDA_SMAP_SM20181007_20181009,2018-10-07 12:00:00
429,1539172800000,144.44998681722714,NASA_USDA_SMAP_SM20181010_20181012,2018-10-10 12:00:00
430,1539432000000,185.3303957367274,NASA_USDA_SMAP_SM20181013_20181015,2018-10-13 12:00:00
431,1539691200000,197.13942064947176,NASA_USDA_SMAP_SM20181016_20181018,2018-10-16 12:00:00
432,1539950400000,167.79307136638982,NASA_USDA_SMAP_SM20181019_20181021,2018-10-19 12:00:00
433,1540209600000,209.15752864770818,NASA_USDA_SMAP_SM20181022_20181024,2018-10-22 12:00:00
434,1540468800000,173.39378720901507,NASA_USDA_SMAP_SM20181025_20181027,2018-10-25 12:00:00
435,1540728000000,153.33339001706076,NASA_USDA_SMAP_SM20181028_20181030,2018-10-28 12:00:00
436,1540987200000,154.8877709131378,NASA_USDA_SMAP_SM20181031_20181102,2018-10-31 12:00:00
437,1541246400000,133.98118936624851,NASA_USDA_SMAP_SM20181103_20181105,2018-11-03 12:00:00
438,1541505600000,116.66153212821187,NASA_USDA_SMAP_SM20181106_20181108,2018-11-06 12:00:00
439,1541764800000,108.10859262800169,NASA_USDA_SMAP_SM20181109_20181111,2018-11-09 12:00:00
440,1542024000000,99.05032407605171,NASA_USDA_SMAP_SM20181112_20181114,2018-11-12 12:00:00
441,1542283200000,87.86833756360596,NASA_USDA_SMAP_SM20181115_20181117,2018-11-15 12:00:00
442,1542542400000,82.20849229557214,NASA_USDA_SMAP_SM20181118_20181120,2018-11-18 12:00:00
443,1542801600000,75.45444376458431,NASA_USDA_SMAP_SM20181121_20181123,2018-11-21 12:00:00
444,1543060800000,71.00599220115134,NASA_USDA_SMAP_SM20181124_20181126,2018-11-24 12:00:00
445,1543320000000,66.85811536305702,NASA_USDA_SMAP_SM20181127_20181129,2018-11-27 12:00:00
446,1543579200000,148.35566313007288,NASA_USDA_SMAP_SM20181130_20181202,2018-11-30 12:00:00
447,1543838400000,117.88916573318524,NASA_USDA_SMAP_SM20181203_20181205,2018-12-03 12:00:00
448,1544097600000,152.1842856107269,NASA_USDA_SMAP_SM20181206_20181208,2018-12-06 12:00:00
449,1544356800000,136.0850757349842,NASA_USDA_SMAP_SM20181209_20181211,2018-12-09 12:00:00
450,1544616000000,128.61535901546344,NASA_USDA_SMAP_SM20181212_20181214,2018-12-12 12:00:00
451,1544875200000,120.05792843483226,NASA_USDA_SMAP_SM20181215_20181217,2018-12-15 12:00:00
452,1545134400000,123.53067443955162,NASA_USDA_SMAP_SM20181218_20181220,2018-12-18 12:00:00
453,1545393600000,111.89957363245175,NASA_USDA_SMAP_SM20181221_20181223,2018-12-21 12:00:00
454,1545652800000,118.54287313165709,NASA_USDA_SMAP_SM20181224_20181226,2018-12-24 12:00:00
455,1545912000000,133.76577870684258,NASA_USDA_SMAP_SM20181227_20181229,2018-12-27 12:00:00
456,1546171200000,165.15605515848026,NASA_USDA_SMAP_SM20181230_20190101,2018-12-30 12:00:00
457,1546430400000,161.71703158575002,NASA_USDA_SMAP_SM20190102_20190104,2019-01-02 12:00:00
458,1546689600000,200.99429265743015,NASA_USDA_SMAP_SM20190105_20190107,2019-01-05 12:00:00
459,1546948800000,187.19216570532436,NASA_USDA_SMAP_SM20190108_20190110,2019-01-08 12:00:00
460,1547208000000,196.74058161431336,NASA_USDA_SMAP_SM20190111_20190113,2019-01-11 12:00:00
461,1547467200000,203.57921444374202,NASA_USDA_SMAP_SM20190114_20190116,2019-01-14 12:00:00
462,1547726400000,196.1072770924502,NASA_USDA_SMAP_SM20190117_20190119,2019-01-17 12:00:00
463,1547985600000,181.971463716277,NASA_USDA_SMAP_SM20190120_20190122,2019-01-20 12:00:00
464,1548244800000,165.9186830155259,NASA_USDA_SMAP_SM20190123_20190125,2019-01-23 12:00:00
465,1548504000000,147.55847684079433,NASA_USDA_SMAP_SM20190126_20190128,2019-01-26 12:00:00
466,1548763200000,138.1898305195504,NASA_USDA_SMAP_SM20190129_20190131,2019-01-29 12:00:00
467,1549022400000,161.97445872817715,NASA_USDA_SMAP_SM20190201_20190203,2019-02-01 12:00:00
468,1549281600000,215.05206471148804,NASA_USDA_SMAP_SM20190204_20190206,2019-02-04 12:00:00
469,1549540800000,191.26520253467615,NASA_USDA_SMAP_SM20190207_20190209,2019-02-07 12:00:00
470,1549800000000,175.46160942106334,NASA_USDA_SMAP_SM20190210_20190212,2019-02-10 12:00:00
471,1550059200000,209.2612917027278,NASA_USDA_SMAP_SM20190213_20190215,2019-02-13 12:00:00
472,1550318400000,223.83824603339087,NASA_USDA_SMAP_SM20190216_20190218,2019-02-16 12:00:00
473,1550577600000,232.36335867182746,NASA_USDA_SMAP_SM20190219_20190221,2019-02-19 12:00:00
474,1550836800000,248.17151169225585,NASA_USDA_SMAP_SM20190222_20190224,2019-02-22 12:00:00
475,1551096000000,228.00388618106365,NASA_USDA_SMAP_SM20190225_20190227,2019-02-25 12:00:00
476,1551355200000,209.28877587956597,NASA_USDA_SMAP_SM20190228_20190302,2019-02-28 12:00:00
477,1551614400000,195.28668465793598,NASA_USDA_SMAP_SM20190303_20190305,2019-03-03 12:00:00
478,1551873600000,174.14195971660567,NASA_USDA_SMAP_SM20190306_20190308,2019-03-06 12:00:00
479,1552132800000,174.95248822243593,NASA_USDA_SMAP_SM20190309_20190311,2019-03-09 12:00:00
480,1552392000000,240.78283555633092,NASA_USDA_SMAP_SM20190312_20190314,2019-03-12 12:00:00
481,1552651200000,203.9674216608271,NASA_USDA_SMAP_SM20190315_20190317,2019-03-15 12:00:00
482,1552910400000,185.80081105318519,NASA_USDA_SMAP_SM20190318_20190320,2019-03-18 12:00:00
483,1553169600000,182.59068206757777,NASA_USDA_SMAP_SM20190321_20190323,2019-03-21 12:00:00
484,1553428800000,151.26266570559838,NASA_USDA_SMAP_SM20190324_20190326,2019-03-24 12:00:00
485,1553688000000,134.42480999858728,NASA_USDA_SMAP_SM20190327_20190329,2019-03-27 12:00:00
486,1553947200000,115.53195135634519,NASA_USDA_SMAP_SM20190330_20190401,2019-03-30 12:00:00
487,1554206400000,102.90256769572956,NASA_USDA_SMAP_SM20190402_20190404,2019-04-02 12:00:00
488,1554465600000,90.85860828469497,NASA_USDA_SMAP_SM20190405_20190407,2019-04-05 12:00:00
489,1554724800000,71.47177871272432,NASA_USDA_SMAP_SM20190408_20190410,2019-04-08 12:00:00
490,1554984000000,71.80772735691282,NASA_USDA_SMAP_SM20190411_20190413,2019-04-11 12:00:00
491,1555243200000,60.38604979475537,NASA_USDA_SMAP_SM20190414_20190416,2019-04-14 12:00:00
492,1555502400000,66.91331682931842,NASA_USDA_SMAP_SM20190417_20190419,2019-04-17 12:00:00
493,1555761600000,50.74822985178759,NASA_USDA_SMAP_SM20190420_20190422,2019-04-20 12:00:00
494,1556020800000,50.72717998572045,NASA_USDA_SMAP_SM20190423_20190425,2019-04-23 12:00:00
495,1556280000000,40.628499413185736,NASA_USDA_SMAP_SM20190426_20190428,2019-04-26 12:00:00
496,1556539200000,50.82220095200003,NASA_USDA_SMAP_SM20190429_20190501,2019-04-29 12:00:00
497,1556798400000,38.33993881879195,NASA_USDA_SMAP_SM20190502_20190504,2019-05-02 12:00:00
498,1557057600000,36.743448783131136,NASA_USDA_SMAP_SM20190505_20190507,2019-05-05 12:00:00
499,1557316800000,67.73465278916781,NASA_USDA_SMAP_SM20190508_20190510,2019-05-08 12:00:00
500,1557576000000,81.19760805783335,NASA_USDA_SMAP_SM20190511_20190513,2019-05-11 12:00:00
501,1557835200000,59.29917231168949,NASA_USDA_SMAP_SM20190514_20190516,2019-05-14 12:00:00
502,1558094400000,49.13073772475342,NASA_USDA_SMAP_SM20190517_20190519,2019-05-17 12:00:00
503,1558353600000,60.07701817648337,NASA_USDA_SMAP_SM20190520_20190522,2019-05-20 12:00:00
504,1558612800000,56.065736086999,NASA_USDA_SMAP_SM20190523_20190525,2019-05-23 12:00:00
505,1558872000000,43.74769292373998,NASA_USDA_SMAP_SM20190526_20190528,2019-05-26 12:00:00
506,1559131200000,38.04373363376372,NASA_USDA_SMAP_SM20190529_20190531,2019-05-29 12:00:00
507,1559390400000,32.919017553239634,NASA_USDA_SMAP_SM20190601_20190603,2019-06-01 12:00:00
508,1559649600000,31.257383793974927,NASA_USDA_SMAP_SM20190604_20190606,2019-06-04 12:00:00
509,1559908800000,28.796133400276958,NASA_USDA_SMAP_SM20190607_20190609,2019-06-07 12:00:00
510,1560168000000,27.82725621708373,NASA_USDA_SMAP_SM20190610_20190612,2019-06-10 12:00:00
511,1560427200000,26.373157333700078,NASA_USDA_SMAP_SM20190613_20190615,2019-06-13 12:00:00
512,1560686400000,25.75965402834017,NASA_USDA_SMAP_SM20190616_20190618,2019-06-16 12:00:00
513,1560945600000,25.25751401926149,NASA_USDA_SMAP_SM20190619_20190621,2019-06-19 12:00:00
514,1561204800000,24.99320307906726,NASA_USDA_SMAP_SM20190622_20190624,2019-06-22 12:00:00
515,1561464000000,24.469581577779255,NASA_USDA_SMAP_SM20190625_20190627,2019-06-25 12:00:00
516,1561723200000,27.080381370790136,NASA_USDA_SMAP_SM20190628_20190630,2019-06-28 12:00:00
517,1561982400000,28.927349474251198,NASA_USDA_SMAP_SM20190701_20190703,2019-07-01 12:00:00
518,1562241600000,26.15918700022253,NASA_USDA_SMAP_SM20190704_20190706,2019-07-04 12:00:00
519,1562500800000,30.08658195582889,NASA_USDA_SMAP_SM20190707_20190709,2019-07-07 12:00:00
520,1562760000000,27.679843867789955,NASA_USDA_SMAP_SM20190710_20190712,2019-07-10 12:00:00
521,1563019200000,28.54833616877558,NASA_USDA_SMAP_SM20190713_20190715,2019-07-13 12:00:00
522,1563278400000,26.927326492004568,NASA_USDA_SMAP_SM20190716_20190718,2019-07-16 12:00:00
523,1563537600000,26.15645672892774,NASA_USDA_SMAP_SM20190719_20190721,2019-07-19 12:00:00
524,1563796800000,32.8168135974386,NASA_USDA_SMAP_SM20190722_20190724,2019-07-22 12:00:00
525,1564056000000,35.43329027296327,NASA_USDA_SMAP_SM20190725_20190727,2019-07-25 12:00:00
526,1564315200000,32.41361624008432,NASA_USDA_SMAP_SM20190728_20190730,2019-07-28 12:00:00
527,1564574400000,65.37067064519685,NASA_USDA_SMAP_SM20190731_20190802,2019-07-31 12:00:00
528,1564833600000,63.710690532611885,NASA_USDA_SMAP_SM20190803_20190805,2019-08-03 12:00:00
529,1565092800000,54.05761199863888,NASA_USDA_SMAP_SM20190806_20190808,2019-08-06 12:00:00
530,1565352000000,89.62361711374955,NASA_USDA_SMAP_SM20190809_20190811,2019-08-09 12:00:00
531,1565611200000,61.72803382762382,NASA_USDA_SMAP_SM20190812_20190814,2019-08-12 12:00:00
532,1565870400000,49.192908908608985,NASA_USDA_SMAP_SM20190815_20190817,2019-08-15 12:00:00
533,1566129600000,41.30238174741096,NASA_USDA_SMAP_SM20190818_20190820,2019-08-18 12:00:00
534,1566388800000,35.47598762164946,NASA_USDA_SMAP_SM20190821_20190823,2019-08-21 12:00:00
535,1566648000000,32.97847042321123,NASA_USDA_SMAP_SM20190824_20190826,2019-08-24 12:00:00
